Station Number,Station Name,Province,Status,Latitude,Longitude,Year From,Year To,Gross Drainage Area (km2),Effective Drainage Area (km2),Regulation,Data Type,Operation Schedule,Sediment,RHBN,Real-Time,Datum Name,Publishing Office,Operating Agency,Contributed,Elevation
08NE127,INONOAKLIN CREEK NEAR THE MOUTH,BC,Discontinued,49.78111,-118.13778,1987,1992,377,,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,B.C. MINISTRY OF ENVIRONMENT,Y,489.6396179199
08NE128,COURSIER LAKE AT THE DAM,BC,Discontinued,50.70639,-118.11028,1995,2004,,,R,Level,Continuous,N,N,N,GEODETIC SURVEY OF CANADA DATUM,VANCOUVER,,N,1316.2489013672
08NE129,TRIDENT CREEK AT NANCY GREENE JUNCTION,BC,Discontinued,49.26361,-117.93278,1998,1998,,,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,,N,1274.9089355469
08NF001,KOOTENAY RIVER AT KOOTENAY CROSSING,BC,Active,50.88703,-116.0461,1944,2018,416,,N,Flow and Level,Continuous,N,Y,Y,ASSUMED DATUM,VANCOUVER,,N,1166.4354248047
08NF002,KOOTENAY RIVER AT CANAL FLATS,BC,Discontinued,50.14778,-115.79917,1945,1995,5390,,N,Flow,Continuous,Y,N,N,ASSUMED DATUM,VANCOUVER,,N,825.055480957
08NF003,WHITE RIVER NEAR CANAL FLATS,BC,Discontinued,50.15833,-115.41667,1943,1948,987,,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,,N,1156.5747070313
08NF004,VERMILION RIVER NEAR RADIUM HOT SPRINGS,BC,Discontinued,50.91667,-116.00139,1946,1956,951,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N,1398.8756103516
08NF005,ALBERT RIVER AT 1310 M CONTOUR,BC,Discontinued,50.65972,-115.53,1972,1999,69.7,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N,1302.970703125
08NF006,PALLISER RIVER IN LOT SL49,BC,Discontinued,50.52528,-115.61917,1973,1995,653,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N,1062.5
08NG001,FINDLAY CREEK NEAR CANAL FLATS,BC,Discontinued,50.13194,-115.96528,1947,1955,793,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N,1025.9787597656
08NG002,BULL RIVER NEAR WARDNER,BC,Active,49.49362,-115.36584,1919,2018,1520,,R,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,VANCOUVER,,N,794.7395629883
08NG003,MATHER CREEK NEAR THE MOUTH,BC,Discontinued,49.69028,-115.73722,1912,1928,264,,R,Flow,Miscellaneous,N,N,N,,VANCOUVER,,N,812.7067871094
08NG004,GOLD CREEK NEAR NEWGATE,BC,Discontinued,49.07472,-115.24306,1949,1955,914,,N,Flow,Continuous,N,N,N,,VANCOUVER,,N,771.1547851563
08NG005,KOOTENAY RIVER AT WARDNER,BC,Discontinued,49.42028,-115.41944,1914,1972,13600,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N,745
08NG006,LINKLATER CREEK NEAR NEWGATE,BC,Discontinued,49.03917,-115.23444,1914,1966,94,,R,Flow,Seasonal,N,N,N,,VANCOUVER,,N,809.6120605469
08NG007,MARK CREEK NEAR MARYSVILLE,BC,Discontinued,49.6375,-115.96056,1913,1922,233,,N,Flow,Miscellaneous,N,N,N,,VANCOUVER,,N,949
08NG008,PHILLIPPS CREEK AT ROOSVILLE,BC,Discontinued,49.025,-115.01472,1912,1938,59.6,,R,Flow,Miscellaneous,N,N,N,,VANCOUVER,,N,1115.3804931641
08NG009,CAITHNESS (ROCK) CREEK NEAR GALLOWAY,BC,Discontinued,49.3225,-115.17694,1952,1956,39.4,,N,Flow,Continuous,N,N,N,,VANCOUVER,,N,860.1514892578
08NG010,SAND CREEK NEAR GALLOWAY,BC,Discontinued,49.36889,-115.24528,1953,1955,135,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N,863
08NG011,LITTLE SAND CREEK NEAR JAFFRAY,BC,Discontinued,49.37778,-115.29083,1953,1956,116,,N,Flow,Continuous,N,N,N,,VANCOUVER,,N,831.8618774414
08NG012,ST. MARY RIVER AT WYCLIFFE,BC,Discontinued,49.60028,-115.86278,1946,1995,2360,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N,855.1383666992
08NG013,MUD CREEK NEAR ELKO,BC,Discontinued,49.32556,-115.17556,1914,1914,,,N,Flow,Seasonal,N,N,N,,VANCOUVER,,N,852.209777832
08NG014,JOSEPH CREEK NEAR CRANBROOK,BC,Discontinued,49.48611,-115.71111,1920,1927,,,R,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,,N,1035.4133300781
08NG015,JOSEPH CREEK AT CRANBROOK,BC,Discontinued,49.51111,-115.75972,1920,1927,,,R,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,,N,916
08NG016,LUSSIER CREEK NEAR WASA,BC,Discontinued,49.96028,-115.66944,1914,1923,777,,N,Flow,Miscellaneous,N,N,N,,VANCOUVER,,N,883.2746582031
08NG017,GOLD CREEK NEAR CRANBROOK,BC,Discontinued,49.39944,-115.62028,1920,1977,95.3,,R,Flow,Miscellaneous,N,N,N,ASSUMED DATUM,VANCOUVER,,N,1278.8089599609
08NG021,TAMARACK CREEK NEAR SKOOKUMCHUCK,BC,Discontinued,49.93083,-115.79667,1930,1931,,,N,Flow,Seasonal,N,N,N,,VANCOUVER,,N,865.0842895508
08NG022,FINDLAY CREEK AT THE MOUTH,BC,Discontinued,50.09583,-115.79028,1925,1927,886,,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,,N,806.361328125
08NG023,PERRY CREEK NEAR WYCLIFFE,BC,Discontinued,49.55333,-115.965,1924,1966,156,,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,,N,993.9364013672
08NG024,JIM SMITH CREEK NEAR CRANBROOK,BC,Discontinued,49.48833,-115.825,1924,1967,,,N,Flow,Seasonal,N,N,N,,VANCOUVER,,N,1033.3861083984
08NG026,TA TA CREEK AT TA TA CREEK,BC,Discontinued,49.77917,-115.79028,1926,1966,,,N,Flow,Seasonal,N,N,N,,VANCOUVER,,N,858.5947875977
08NG027,LAKIT CREEK AT THE UPPER FORKS,BC,Discontinued,49.67833,-115.63861,1927,1929,,,R,Flow,Seasonal,N,N,N,,VANCOUVER,,N,857.7284545898
08NG028,EIMER CREEK NEAR KIMBERLEY,BC,Discontinued,49.66944,-115.98056,1927,1943,,,N,Flow,Seasonal,N,N,N,,VANCOUVER,,N,1074
08NG029,FLAG CREEK NEAR FLAGSTONE,BC,Discontinued,49.125,-115.09,1927,1943,,,R,Flow,Seasonal,N,N,N,,VANCOUVER,,N,841
08NG030,MAUSE CREEK NEAR FORT STEELE,BC,Discontinued,49.635,-115.54833,1927,1929,,,N,Flow,Seasonal,N,N,N,,VANCOUVER,,N,1077.0614013672
08NG031,CASSIMAYOOK CREEK NEAR BAKER,BC,Discontinued,49.5075,-115.60222,1928,1931,23.1,,N,Flow,Seasonal,N,N,N,,VANCOUVER,,N,840.5599975586
08NG032,WOLF CREEK NEAR TA TA CREEK,BC,Discontinued,49.83806,-115.67222,1928,1954,29.5,,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,,N,841.0817260742
08NG033,MARK CREEK NEAR KIMBERLEY,BC,Discontinued,49.69444,-116.01611,1912,1950,,,N,Flow,Miscellaneous,N,N,N,,VANCOUVER,,N,1228.1251220703
08NG034,HAHA CREEK NEAR WARDNER,BC,Discontinued,49.45028,-115.54694,1928,1959,30.8,,N,Flow,Seasonal,N,N,N,,VANCOUVER,,N,922.8160400391
08NG035,RED CANYON CREEK NEAR FLAGSTONE,BC,Discontinued,49.14778,-115.09083,1928,1943,,,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,,N,896.5631713867
08NG036,MATHER CREEK ABOVE WAIT CREEK,BC,Discontinued,49.67556,-115.78944,1929,1929,,,R,Flow,Seasonal,N,N,N,,VANCOUVER,,N,856.3768920898
08NG037,ARNOLD CREEK NEAR BAKER,BC,Discontinued,49.48139,-115.59722,1929,1931,,,N,Flow,Seasonal,N,N,N,,VANCOUVER,,N,1069.0581054688
08NG038,ANGUS CREEK NEAR CRANBROOK,BC,Discontinued,49.48583,-115.84806,1929,1929,6.22,,N,Flow,Seasonal,N,N,N,,VANCOUVER,,N,1083.9799804688
08NG039,KOOTENAI RIVER NEAR REXFORD,BC,Discontinued,48.86667,-115.23333,1929,1940,21800,,N,Flow,Continuous,N,N,N,,VANCOUVER,,N,748
08NG040,MATHER CREEK BELOW LOST DOG CANYON,BC,Discontinued,49.70139,-115.85,1930,1944,215,,N,Flow,Seasonal,N,N,N,,VANCOUVER,,N,910.9097900391
08NG042,KOOTENAY RIVER AT NEWGATE,BC,Discontinued,49.01444,-115.17417,1930,1972,20000,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N,734.1983032227
08NG043,GOLD CREEK DIVERSION NEAR CRANBROOK,BC,Discontinued,49.43972,-115.66306,1931,1968,,,R,Flow,Seasonal,N,N,N,,VANCOUVER,,N,1220.8399658203
08NG044,LUSSIER RIVER NEAR CANAL FLATS,BC,Discontinued,50.12667,-115.565,1922,1949,246,,N,Flow,Miscellaneous,N,N,N,ASSUMED DATUM,VANCOUVER,,N,1106.0013427734
08NG045,ARCHIBALD BROOK NEAR KIMBERLEY,BC,Discontinued,49.67778,-115.98194,1944,1945,,,N,Flow,Seasonal,N,N,N,,VANCOUVER,,N,1113
08NG046,ST. MARY RIVER NEAR MARYSVILLE,BC,Discontinued,49.60806,-116.16861,1945,1995,1480,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N,987.2622680664
08NG047,PHILLIPPS CREEK NEAR ROOSVILLE (LOWER STATION),BC,Discontinued,49.00333,-115.05889,1929,1965,120,,N,Flow,Miscellaneous,N,N,N,ASSUMED DATUM,VANCOUVER,,N,819.0618896484
08NG048,PHILLIPPS CREEK NEAR ROOSVILLE (UPPER STATION),BC,Discontinued,49.025,-115.02778,1947,1965,52.8,,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,,N,1064.5317382813
08NG049,LEWIS CREEK NEAR TA TA CREEK,BC,Discontinued,49.81222,-115.62667,1949,1954,,,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,,N,962.8301391602
08NG051,SKOOKUMCHUCK CREEK NEAR SKOOKUMCHUCK,BC,Discontinued,49.91167,-115.7675,1949,1984,637,,N,Flow,Continuous,N,N,N,,VANCOUVER,,N,796.551574707
08NG052,WILD HORSE RIVER NEAR FORT STEELE,BC,Discontinued,49.62,-115.61889,1949,1954,201,,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,,N,796.6982421875
08NG053,KOOTENAY RIVER NEAR SKOOKUMCHUCK,BC,Discontinued,49.91056,-115.73556,1950,1998,7120,,N,Flow,Continuous,N,N,N,,VANCOUVER,,N,784
08NG056,HOULE CREEK NEAR KIMBERLEY,BC,Discontinued,49.73333,-115.93056,1956,1956,,,N,Flow,Seasonal,N,N,N,,VANCOUVER,,N,1186.0435791016
08NG057,KIMBERLEY CREEK NEAR KIMBERLEY,BC,Discontinued,49.69667,-115.97417,1968,1973,14.8,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N,1165
08NG058,NORBURY CREEK NEAR WARDNER,BC,Discontinued,49.48556,-115.45528,1959,1975,55.9,,R,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N,823.2462158203
08NG059,LAKIT CREEK NEAR FORT STEELE,BC,Discontinued,49.705,-115.64833,1961,1965,14.8,,N,Flow,Seasonal,N,N,N,,VANCOUVER,,N,911.9534912109
08NG060,SAND CREEK NEAR GALLOWAY ABOVE DIVERSION,BC,Discontinued,49.37639,-115.22389,1963,1963,,,N,Flow,Seasonal,N,N,N,,VANCOUVER,,N,885
08NG061,CHIPKA CREEK NEAR WARDNER,BC,Discontinued,49.37972,-115.45,1964,1966,16.8,,N,Flow,Continuous,N,N,N,,VANCOUVER,,N,932.8441162109
08NG062,LITTLE BULL CREEK NEAR BULL RIVER,BC,Discontinued,49.50667,-115.44778,1968,1969,16.8,,N,Flow,Continuous,N,N,N,,VANCOUVER,,N,827
08NG063,NORBURY CREEK AT OUTLET OF NORBURY LAKES,BC,Discontinued,49.53028,-115.47861,1968,1969,,,N,Flow,Continuous,N,N,N,,VANCOUVER,,N,836
08NG064,SUPPLY CREEK NEAR BULL RIVER,BC,Discontinued,49.47917,-115.32944,1965,1966,,,N,Flow,Seasonal,N,N,N,,VANCOUVER,,N,1029.3737792969
08NG065,KOOTENAY RIVER AT FORT STEELE,BC,Active,49.61203,-115.63534,1963,2018,11500,,N,Flow and Level,Continuous,Y,N,Y,ASSUMED DATUM,VANCOUVER,,N,772.3665771484
08NG067,WASA LAKE NEAR WASA,BC,Discontinued,49.78917,-115.74,1966,1966,,,N,Level,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N,772
08NG068,JOSEPH CREEK IN LOT SL-1A,BC,Discontinued,49.45111,-115.68778,1969,1977,54.1,,N,Flow,Miscellaneous,N,N,N,ASSUMED DATUM,VANCOUVER,,N,1118.4049072266
08NG069,GOLD CREEK ABOVE DIVERSION,BC,Discontinued,49.37583,-115.63167,1969,1969,84.7,,N,Flow,Miscellaneous,N,N,N,ASSUMED DATUM,VANCOUVER,,N,1370.5534667969
08NG070,JOSEPH CREEK IN LOT 5450,BC,Discontinued,49.46889,-115.70528,1970,1974,58.5,,R,Flow,Continuous,N,N,N,,VANCOUVER,,N,1065
08NG071,WAIT CREEK ABOVE BARTHOLOMEW LAKE,BC,Discontinued,49.69389,-115.78833,1969,1975,19.4,,R,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,,N,875.01953125
08NG072,WAIT CREEK IN LOT 7660,BC,Discontinued,49.69861,-115.79167,1969,1975,14.8,,R,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,,N,871.9995117188
08NG073,MARK CREEK IN LOT 12434,BC,Discontinued,49.69417,-116.01028,1970,1978,103,,R,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N,1193.8195800781
08NG074,JOSEPH CREEK ABOVE LAGOON OUTFALL,BC,Discontinued,49.54139,-115.74222,1971,1978,,,R,Flow,Continuous,N,N,N,,VANCOUVER,,N,885
08NG076,MATHER CREEK BELOW HOULE CREEK,BC,Active,49.71366,-115.89673,1972,2018,135,,N,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,VANCOUVER,,N,1030.7330322266
08NG077,ST. MARY RIVER BELOW MORRIS CREEK,BC,Active,49.73727,-116.43504,1973,2018,208,,N,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,VANCOUVER,,N,1083.5103759766
08NG078,CAVEN CREEK BELOW BLOOM CREEK,BC,Discontinued,49.18833,-115.43639,1972,1995,313,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N,1034.4978027344
08NG079,LAKE KOOCANUSA AT INTERNATIONAL BOUNDARY,BC,Discontinued,48.99972,-115.17,1974,1996,,,R,Level,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,,N,751.7066040039
08NG080,GOLD CREEK DIVERSION CHANNEL NEAR THE MOUTH,BC,Discontinued,49.44861,-115.6825,1977,1977,,,R,Flow,Miscellaneous,N,N,N,ASSUMED DATUM,VANCOUVER,,N,1140.2506103516
08NG082,MILLER CREEK AT HIGHWAY NO. 93,BC,Discontinued,49.05278,-115.06306,1977,1983,,,R,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N,857.1546630859
08NG083,MILLER CREEK NEAR 1160 M CONTOUR,BC,Discontinued,49.05667,-115.04444,1978,1983,6.99,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N,1171.5295410156
08NG084,LEWIS CREEK AT THE MOUTH,BC,Discontinued,49.76556,-115.72306,1977,1980,76.7,,R,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,,N,799.7011108398
08NG085,MARK CREEK ABOVE DIVERSIONS,BC,Discontinued,49.69667,-116.03,1989,1999,102,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N,1319.1534423828
08NG086,MATTHEW CREEK ABOVE DIVERSIONS,BC,Discontinued,49.66056,-116.07028,1989,1998,148,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N,1152.5885009766
08NG087,MARK CREEK AT KIMBERLEY,BC,Discontinued,49.68722,-115.98944,1995,1998,,,R,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N,1153.6448974609
08NG088,MARK CREEK AT THE MOUTH,BC,Discontinued,49.63056,-115.96111,1995,1998,,,R,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N,886.0328979492
08NH001,DUNCAN RIVER NEAR HOWSER,BC,Discontinued,50.28583,-116.94556,1915,1967,2160,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N,580
08NH002,FRY CREEK NEAR LARDO,BC,Discontinued,50.05722,-116.86139,1915,1915,,,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,,N,601.6848754883
08NH003,GLACIER CREEK NEAR HOWSER,BC,Discontinued,50.28139,-116.92278,1961,1966,282,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N,590.9906616211
08NH004,GOAT RIVER NEAR ERICKSON,BC,Discontinued,49.08917,-116.45556,1919,1995,1180,,R,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N,583.1512451172
08NH005,KASLO RIVER BELOW KEMP CREEK,BC,Active,49.90762,-116.95349,1914,2018,442,,N,Flow and Level,Continuous,N,Y,Y,ASSUMED DATUM,VANCOUVER,,N,646.3991699219
08NH006,MOYIE RIVER AT EASTPORT,BC,Active,48.99917,-116.17972,1929,2018,1480,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N,821.4956054688
08NH007,LARDEAU RIVER AT MARBLEHEAD,BC,Active,50.26287,-116.96829,1917,2018,1640,,N,Flow and Level,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N,558.6213989258
08NH008,FLOYD CREEK NEAR ERICKSON,BC,Discontinued,49.0625,-116.44583,1924,1927,1.74,,N,Flow,Miscellaneous,N,N,N,,VANCOUVER,,N,672.6799316406
08NH009,CAMP RUN CREEK NEAR CANYON,BC,Discontinued,49.07944,-116.425,1921,1983,5.44,,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,,N,768.57421875
08NH010,HUGGARD CREEK NEAR WYNNDEL,BC,Discontinued,49.20139,-116.53,1921,1966,2.59,,N,Flow,Seasonal,N,N,N,,VANCOUVER,,N,807.645324707
08NH011,HUSCROFT CREEK NEAR LISTER,BC,Discontinued,49.01083,-116.44278,1921,1969,,,N,Flow,Seasonal,N,N,N,,VANCOUVER,,N,663.02734375
08NH012,WYNNDEL CREEK NEAR CRESTON,BC,Discontinued,49.16111,-116.52778,1921,1967,,,N,Flow,Seasonal,N,N,N,,VANCOUVER,,N,829.22265625
08NH013,RYKERT CREEK NEAR LISTER,BC,Discontinued,49.01361,-116.43278,1963,1969,8.03,,R,Flow,Miscellaneous,N,N,N,,VANCOUVER,,N,683.5588989258
08NH014,SULLIVAN CREEK NEAR ERICKSON,BC,Discontinued,49.10111,-116.44278,1921,1924,5.7,,N,Flow,Seasonal,N,N,N,,VANCOUVER,,N,721.5142211914
08NH015,WILDS CREEK (SOUTH FORK) NEAR WYNNDEL,BC,Discontinued,49.20833,-116.56667,1921,1929,1.22,,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,,N,1174.6510009766
08NH016,DUCK CREEK NEAR WYNNDEL,BC,Active,49.20263,-116.53391,1946,2018,57,,N,Flow and Level,Continuous,Y,Y,Y,ASSUMED DATUM,VANCOUVER,,N,731.1373291016
08NH018,KOOTENAY LAKE AT PROCTER (GAUGE NO. 24),BC,Discontinued,49.62111,-116.95778,1923,1948,,,R,Level,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N,533
08NH019,DAVIS CREEK NEAR CRAWFORD BAY,BC,Discontinued,49.7,-116.8,1924,1929,,,N,Flow,Seasonal,N,N,N,,VANCOUVER,,N,635.4222412109
08NH020,MCGREGOR CREEK NEAR CRAWFORD BAY,BC,Discontinued,49.44667,-116.76333,1925,1929,,,N,Flow,Seasonal,N,N,N,,VANCOUVER,,N,533
08NH021,KOOTENAI RIVER AT PORTHILL,BC,Active,49,-116.50278,1924,2018,34300,,R,Flow and Level,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N,531.6181030273
08NH022,KOOTENAY LAKE AT KOOTENAY LANDING,BC,Discontinued,49.25333,-116.68333,1902,1937,,,R,Flow and Level,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N,532
08NH023,KOOTENAY LAKE AT GRAY CREEK,BC,Discontinued,49.62694,-116.78722,1924,1931,,,N,Level,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N,541.5209350586
08NH024,KOOTENAY LAKE AT KASLO,BC,Discontinued,49.91417,-116.90694,1930,1932,,,R,Level,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,,N,533
08NH025,KOOTENAY LAKE AT LARDEAU,BC,Discontinued,50.14694,-116.95194,1945,1945,,,R,Level,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,,N,533
08NH026,KOOTENAY RIVER AT SLOUGH BRIDGE,BC,Discontinued,49.26111,-116.64778,1925,1971,,,R,Level,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N,541.5713500977
08NH027,KOOTENAY RIVER BELOW SUMMIT CREEK,BC,Discontinued,49.18889,-116.6425,1925,1929,,,N,Level,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N,533
08NH028,KOOTENAY RIVER AT CRESTON FERRY,BC,Discontinued,49.085,-116.57917,1931,1973,,,R,Level,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,,N,532
08NH030,KOOTENAI RIVER AT BOOM CAMP,BC,Discontinued,48.70139,-116.24167,1925,1930,33700,,N,Level,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N,543.3055419922
08NH031,KOOTENAI RIVER NEAR COPELAND,BC,Discontinued,48.905,-116.40194,1925,1992,34700,,R,Flow and Level,Continuous,Y,N,N,ASSUMED DATUM,VANCOUVER,,N,536.9694824219
08NH032,BOUNDARY CREEK NEAR PORTHILL,BC,Active,48.99722,-116.56806,1931,2018,242,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N,539.6986083984
08NH034,MOYIE RIVER AT MOYIE,BC,Discontinued,49.25833,-115.85,1944,1970,725,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N,936.9293212891
08NH036,AYLMER CREEK (SOUTH FORK) NEAR QUEENS BAY,BC,Discontinued,49.66667,-116.93889,1926,1958,,,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,,N,750.1605224609
08NH037,AYLMER CREEK (NORTH FORK) NEAR QUEENS BAY,BC,Discontinued,49.66667,-116.93611,1926,1929,,,R,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,,N,713.8600463867
08NH038,AYLMER CREEK NEAR QUEENS BAY,BC,Discontinued,49.65833,-116.93056,1926,1926,,,R,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,,N,603.4608764648
08NH039,UNNAMED CREEK NEAR CRESTON,BC,Discontinued,49.10917,-116.50472,1927,1961,,,N,Flow,Seasonal,N,N,N,,VANCOUVER,,N,756.0772094727
08NH040,ROSS CREEK NEAR QUEENS BAY,BC,Discontinued,49.66056,-116.93556,1927,1929,1.19,,R,Flow,Seasonal,N,N,N,,VANCOUVER,,N,640.7395629883
08NH041,MUNN CREEK NEAR AINSWORTH,BC,Discontinued,49.73639,-116.91389,1927,1959,0.8,,N,Flow,Seasonal,N,N,N,,VANCOUVER,,N,637.4213256836
08NH042,HOLIDAY CREEK NEAR BOSWELL,BC,Discontinued,49.47889,-116.75639,1927,1929,2.07,,N,Flow,Seasonal,N,N,N,,VANCOUVER,,N,910.5502319336
08NH043,ELSIE HOLMES CREEK NEAR WYNNDEL,BC,Discontinued,49.17667,-116.53083,1928,1929,,,N,Flow,Seasonal,N,N,N,,VANCOUVER,,N,832.2738037109
08NH044,WILDS CREEK (NORTH FORK) NEAR WYNNDEL,BC,Discontinued,49.20833,-116.56667,1928,1929,,,N,Flow,Seasonal,N,N,N,,VANCOUVER,,N,1174.6510009766
08NH045,SIRDAR CREEK AT SIRDAR,BC,Discontinued,49.24389,-116.61944,1928,1930,,,N,Flow,Seasonal,N,N,N,,VANCOUVER,,N,593.2025146484
08NH046,WING CREEK NEAR KASLO,BC,Discontinued,49.955,-116.91667,1928,1974,1.48,,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,,N,796.8349609375
08NH047,ATHOL CREEK NEAR KASLO,BC,Discontinued,49.94778,-116.91222,1928,1931,,,N,Flow,Seasonal,N,N,N,,VANCOUVER,,N,716.0005493164
08NH048,GOLDSMITH CREEK NEAR KASLO,BC,Discontinued,49.95,-116.91583,1928,1929,0.91,,N,Flow,Seasonal,N,N,N,,VANCOUVER,,N,774.4524536133
08NH049,BIRKBECK CREEK NEAR GRAY CREEK,BC,Discontinued,49.61028,-116.77,1928,1929,1.61,,N,Flow,Seasonal,N,N,N,,VANCOUVER,,N,891.0379638672
08NH050,TUNNEL CREEK NEAR WYNNDEL,BC,Discontinued,49.17917,-116.53611,1928,1929,,,R,Flow,Seasonal,N,N,N,,VANCOUVER,,N,738.1604614258
08NH051,ARGENTA CREEK NEAR ARGENTA,BC,Discontinued,50.16389,-116.90028,1975,1986,5.7,,N,Flow,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N,903.6378173828
08NH052,BURDEN CREEK NEAR CRAWFORD BAY,BC,Discontinued,49.67028,-116.8,1928,1975,3.37,,R,Flow,Seasonal,N,N,N,ASSUMED DATUM,VANCOUVER,,N,744.6104125977
08NH053,KOOTENAY LAKE NEAR BALFOUR (GAUGE NO. 25),BC,Discontinued,49.63,-116.94472,1929,1933,,,R,Level,Continuous,N,N,N,ASSUMED DATUM,VANCOUVER,,N,533
08NH054,KEMP CREEK NEAR KASLO,BC,Discontinued,49.90389,-116.96861,1929,1930,11.9,,N,Flow,Seasonal,N,N,N,,VANCOUVER,,N,824.4710693359
08NH055,TWELVE MILE CREEK NEAR KASLO,BC,Discontinued,49.96806,-117.105,1929,1930,10.4,,N,Flow,Miscellaneous,N,N,N,,VANCOUVER,,N,1608.9528808594
08NH056,BOND CREEK NEAR CANYON,BC,Discontinued,49.07917,-116.42694,1936,1936,,,N,Flow,Miscellaneous,N,N,N,,VANCOUVER,,N,736.7204589844
08NH057,BJERKNESS CREEK AT MIRROR LAKE,BC,Discontinued,49.87167,-116.91056,1957,1968,25.1,,R,Flow,Continuous,N,N,N,,VANCOUVER,,N,636.9523925781
08NH058,ELMIRA CREEK NEAR YAHK,BC,Discontinued,49.05833,-116.14167,1930,1931,8.03,,N,Flow,Seasonal,N,N,N,,VANCOUVER,,N,1076.1607666016
08NH059,ELMER CREEK NEAR KINGSGATE,BC,Discontinued,49.03278,-116.16806,1930,1931,15,,N,Flow,Seasonal,N,N,N,,VANCOUVER,,N,832.0661010742
